year,name_th,district,sex,count,percent,name_en,is_first
2017-01-01,นนทบุรี,จังหวัดนนทบุรี,female,118035,18.27,Nonthaburi,True
2017-01-01,ปทุมธานี,จังหวัดปทุมธานี,female,82841,14.15,Pathum Thani,True
2017-01-01,พระนครศรีอยุธยา,จังหวัดพระนครศรีอยุธยา,female,79486,19,Phra Nakhon Si Ayutthaya,True
2017-01-01,อ่างทอง,จังหวัดอ่างทอง,female,33004,22.75,Ang Thong,True
2017-01-01,ลพบุรี,จังหวัดลพบุรี,female,72265,19.42,Lop Buri,True
2017-01-01,สิงห์บุรี,จังหวัดสิงห์บุรี,female,26400,24.25,Sing Buri,True
2017-01-01,ชัยนาท,จังหวัดชัยนาท,female,39037,23.07,Chai Nat,True
2017-01-01,สระบุรี,จังหวัดสระบุรี,female,55839,17.41,Saraburi,True
2017-01-01,ชลบุรี,จังหวัดชลบุรี,female,105970,14.01,Chon Buri,True
2017-01-01,ระยอง,จังหวัดระยอง,female,48246,13.56,Rayong,True
2017-01-01,จันทบุรี,จังหวัดจันทบุรี,female,48195,17.88,Chanthaburi,True
2017-01-01,ตราด,จังหวัดตราด,female,19446,17.8,Trat,True
2017-01-01,ฉะเชิงเทรา,จังหวัดฉะเชิงเทรา,female,63405,17.71,Chachoengsao,True
2017-01-01,ปราจีนบุรี,จังหวัดปราจีนบุรี,female,42419,17.39,Prachin Buri,True
2017-01-01,นครนายก,จังหวัดนครนายก,female,26613,20.49,Nakhon Nayok,True
2017-01-01,สระแก้ว,จังหวัดสระแก้ว,female,40609,14.76,Sa Kaeo,True
2017-01-01,นครราชสีมา,จังหวัดนครราชสีมา,female,230628,17.39,Nakhon Ratchasima,True
2017-01-01,บุรีรัมย์,จังหวัดบุรีรัมย์,female,127834,16.18,Buri Ram,True
2017-01-01,สุรินทร์,จังหวัดสุรินทร์,female,115653,16.76,Surin,True
2017-01-01,ศรีสะเกษ,จังหวัดศรีสะเกษ,female,117931,16.17,Si Sa Ket,True
2017-01-01,อุบลราชธานี,จังหวัดอุบลราชธานี,female,137771,14.97,Ubon Ratchathani,True
2017-01-01,ยโสธร,จังหวัดยโสธร,female,45763,17.09,Yasothon,True
2017-01-01,ชัยภูมิ,จังหวัดชัยภูมิ,female,102840,18.11,Chaiyaphum,True
2017-01-01,อำนาจเจริญ,จังหวัดอำนาจเจริญ,female,29757,15.86,Amnat Charoen,True
2017-01-01,บึงกาฬ,จังหวัดบึงกาฬ,female,28072,13.45,buogkan,True
2017-01-01,หนองบัวลำภู,จังหวัดหนองบัวลำภู,female,37631,14.85,Nong Bua Lam Phu,True
2017-01-01,ขอนแก่น,จังหวัดขอนแก่น,female,156731,17.21,Khon Kaen,True
2017-01-01,อุดรธานี,จังหวัดอุดรธานี,female,116721,14.9,Udon Thani,True
2017-01-01,เลย,จังหวัดเลย,female,52952,16.85,Loei,True
2017-01-01,หนองคาย,จังหวัดหนองคาย,female,39703,15.48,Nong Khai,True
2017-01-01,มหาสารคาม,จังหวัดมหาสารคาม,female,83563,17.16,Maha Sarakham,True
2017-01-01,ร้อยเอ็ด,จังหวัดร้อยเอ็ด,female,114222,17.49,Roi Et,True
2017-01-01,กาฬสินธุ์,จังหวัดกาฬสินธุ์,female,79940,16.22,Kalasin,True
2017-01-01,สกลนคร,จังหวัดสกลนคร,female,81710,14.29,Sakon Nakhon,True
2017-01-01,นครพนม,จังหวัดนครพนม,female,53659,15.02,Nakhon Phanom,True
2017-01-01,มุกดาหาร,จังหวัดมุกดาหาร,female,24846,14.42,Mukdahan,True
2017-01-01,เชียงใหม่,จังหวัดเชียงใหม่,female,164213,19.81,Chiang Mai,True
2017-01-01,ลำพูน,จังหวัดลำพูน,female,46069,22.23,Lamphun,True
2017-01-01,ลำปาง,จังหวัดลำปาง,female,83232,22.09,Lampang,True
2017-01-01,อุตรดิตถ์,จังหวัดอุตรดิตถ์,female,48729,21.1,Uttaradit,True
2017-01-01,แพร่,จังหวัดแพร่,female,51948,22.63,Phrae,True
2017-01-01,น่าน,จังหวัดน่าน,female,44246,18.68,Nan,True
2017-01-01,พะเยา,จังหวัดพะเยา,female,47894,19.86,Phayao,True
2017-01-01,เชียงราย,จังหวัดเชียงราย,female,108575,18.38,Chiang Rai,True
2017-01-01,แม่ฮ่องสอน,จังหวัดแม่ฮ่องสอน,female,15542,13.59,Mae Hong Son,True
2017-01-01,นครสวรรค์,จังหวัดนครสวรรค์,female,109255,20.44,Nakhon Sawan,True
2017-01-01,อุทัยธานี,จังหวัดอุทัยธานี,female,33904,20.35,Uthai Thani,True
2017-01-01,กำแพงเพชร,จังหวัดกำแพงเพชร,female,63369,17.56,Kamphaeng Phet,True
2017-01-01,ตาก,จังหวัดตาก,female,37310,14.16,Tak,True
2017-01-01,สุโขทัย,จังหวัดสุโขทัย,female,62316,20.47,Sukhothai,True
2017-01-01,พิษณุโลก,จังหวัดพิษณุโลก,female,81437,18.7,Phitsanulok,True
2017-01-01,พิจิตร,จังหวัดพิจิตร,female,57298,20.87,Phichit,True
2017-01-01,เพชรบูรณ์,จังหวัดเพชรบูรณ์,female,89443,18.01,Phetchabun,True
2017-01-01,ราชบุรี,จังหวัดราชบุรี,female,84864,19.61,Ratchaburi,True
2017-01-01,กาญจนบุรี,จังหวัดกาญจนบุรี,female,65515,16.34,Kanchanaburi,True
2017-01-01,สุพรรณบุรี,จังหวัดสุพรรณบุรี,female,89937,20.66,Suphan Buri,True
2017-01-01,นครปฐม,จังหวัดนครปฐม,female,82048,17.54,Nakhon Pathom,True
2017-01-01,สมุทรสาคร,จังหวัดสมุทรสาคร,female,44363,16.06,Samut Sakhon,True
2017-01-01,สมุทรสงคราม,จังหวัดสมุทรสงคราม,female,23697,23.8,Samut Songkhram,True
2017-01-01,เพชรบุรี,จังหวัดเพชรบุรี,female,47806,19.51,Phetchaburi,True
2017-01-01,ประจวบคีรีขันธ์,จังหวัดประจวบคีรีขันธ์,female,44655,16.69,Prachuap Khiri Khan,True
2017-01-01,นครศรีธรรมราช,จังหวัดนครศรีธรรมราช,female,140778,18.1,Nakhon Si Thammarat,True
2017-01-01,กระบี่,จังหวัดกระบี่,female,27857,11.88,Krabi,True
2017-01-01,พังงา,จังหวัดพังงา,female,21895,16.66,Phangnga,True
2017-01-01,ภูเก็ต,จังหวัดภูเก็ต,female,22962,11.18,Phuket,True
2017-01-01,สุราษฎร์ธานี,จังหวัดสุราษฎร์ธานี,female,80944,15.31,Surat Thani,True
2017-01-01,ระนอง,จังหวัดระนอง,female,13022,14.96,Ranong,True
2017-01-01,ชุมพร,จังหวัดชุมพร,female,44869,17.71,Chumphon,True
2017-01-01,สงขลา,จังหวัดสงขลา,female,114714,15.99,Songkhla (Songkhla Lake),True
2017-01-01,สตูล,จังหวัดสตูล,female,20486,12.82,Satun,True
2017-01-01,ตรัง,จังหวัดตรัง,female,52623,16.17,Trang,True
2017-01-01,พัทลุง,จังหวัดพัทลุง,female,51231,19.18,Phatthalung,True
2017-01-01,ปัตตานี,จังหวัดปัตตานี,female,46886,13.24,Pattani,True
2017-01-01,ยะลา,จังหวัดยะลา,female,32931,12.56,Yala,True
2017-01-01,นราธิวาส,จังหวัดนราธิวาส,female,47575,12,Narathiwat,True
2018-01-01,กรุงเทพมหานคร,กรุงเทพมหานคร,female,596009,20.47,Bangkok Metropolis,True
2018-01-01,สมุทรปราการ,จังหวัดสมุทรปราการ,female,110136,16.22,Samut Prakan,True
2018-01-01,นนทบุรี,จังหวัดนนทบุรี,female,124969,19.07,Nonthaburi,True
2018-01-01,ปทุมธานี,จังหวัดปทุมธานี,female,87798,14.77,Pathum Thani,True
2018-01-01,พระนครศรีอยุธยา,จังหวัดพระนครศรีอยุธยา,female,82457,19.62,Phra Nakhon Si Ayutthaya,True
2018-01-01,อ่างทอง,จังหวัดอ่างทอง,female,33963,23.43,Ang Thong,True
2018-01-01,ลพบุรี,จังหวัดลพบุรี,female,75144,20.2,Lop Buri,True
2018-01-01,สิงห์บุรี,จังหวัดสิงห์บุรี,female,27297,25.13,Sing Buri,True
2018-01-01,ชัยนาท,จังหวัดชัยนาท,female,40248,23.88,Chai Nat,True
2018-01-01,สระบุรี,จังหวัดสระบุรี,female,58437,18.15,Saraburi,True
2018-01-01,ชลบุรี,จังหวัดชลบุรี,female,111674,14.52,Chon Buri,True
2018-01-01,ระยอง,จังหวัดระยอง,female,50890,14.06,Rayong,True
2018-01-01,จันทบุรี,จังหวัดจันทบุรี,female,50396,18.62,Chanthaburi,True
2018-01-01,ตราด,จังหวัดตราด,female,20357,18.56,Trat,True
2018-01-01,ฉะเชิงเทรา,จังหวัดฉะเชิงเทรา,female,65736,18.25,Chachoengsao,True
2018-01-01,ปราจีนบุรี,จังหวัดปราจีนบุรี,female,44027,17.93,Prachin Buri,True
2018-01-01,นครนายก,จังหวัดนครนายก,female,27562,21.19,Nakhon Nayok,True
2018-01-01,สระแก้ว,จังหวัดสระแก้ว,female,42468,15.38,Sa Kaeo,True
2018-01-01,นครราชสีมา,จังหวัดนครราชสีมา,female,240839,18.1,Nakhon Ratchasima,True
2018-01-01,บุรีรัมย์,จังหวัดบุรีรัมย์,female,132615,16.73,Buri Ram,True
2018-01-01,สุรินทร์,จังหวัดสุรินทร์,female,119549,17.3,Surin,True
2018-01-01,ศรีสะเกษ,จังหวัดศรีสะเกษ,female,122533,16.78,Si Sa Ket,True
2018-01-01,อุบลราชธานี,จังหวัดอุบลราชธานี,female,143458,15.53,Ubon Ratchathani,True
2018-01-01,ยโสธร,จังหวัดยโสธร,female,47583,17.77,Yasothon,True
2018-01-01,ชัยภูมิ,จังหวัดชัยภูมิ,female,106656,18.75,Chaiyaphum,True
2018-01-01,อำนาจเจริญ,จังหวัดอำนาจเจริญ,female,31075,16.52,Amnat Charoen,True
2018-01-01,บึงกาฬ,จังหวัดบึงกาฬ,female,29358,14.02,buogkan,True
2018-01-01,หนองบัวลำภู,จังหวัดหนองบัวลำภู,female,39475,15.55,Nong Bua Lam Phu,True
